config,fid,seed,reported_best,true_best,reached,crashed,real_evals,counted_evals,stage,gens,zero_hq_rows
fix_A3,12,24,0.00012496644720521338,0.00012496644720521338,False,,30132,25000,2,584,69
fix_A3,12,25,0.0014367103174200398,0.0014367103174200398,False,,29770,25015,2,1274,69
fix_A3,12,26,0.00019514623169555295,0.00019514623169555295,False,,29706,25015,2,1164,69
fix_A3,12,27,0.0005909772869066176,0.0005909772869066176,False,,29732,25005,2,1316,69
fix_A3,12,28,0.0006333647892957294,0.0006333647892957294,False,,29678,25010,2,1175,69
fix_A3,12,29,0.0017860168748525232,0.0017860168748525232,False,,29684,25015,2,1193,69
fix_A3,12,30,0.0021504771607096847,0.0021504771607096847,False,,29747,25010,2,1240,69
fix_A3,13,1,0.0007936020495273393,0.0007936020495273393,False,,30137,25000,2,440,69
fix_A3,13,2,0.004045561767331529,0.004045561767331529,False,,29646,25000,2,1174,69
fix_A3,13,3,0.0045849791624312936,0.0045849791624312936,False,,29761,25010,2,1150,69
fix_A3,13,4,0.04454078883757803,0.04454078883757803,False,,29783,25025,2,1145,69
fix_A3,13,5,0.005148871876033755,0.005148871876033755,False,,29660,25010,2,1164,69
fix_A3,13,6,0.02060341135488737,0.02060341135488737,False,,29701,25005,2,1227,69
fix_A3,13,7,0.00011983147502467685,0.00011983147502467685,False,,30091,25000,2,379,69
fix_A3,13,8,0.00411342884147939,0.00411342884147939,False,,29736,25010,2,1215,69
fix_A3,13,9,0.1574345499681831,0.1574345499681831,False,,30191,25015,2,562,69
fix_A3,13,10,0.1449365261229487,0.1449365261229487,False,,30182,25000,2,583,69
fix_A3,13,11,0.07364431752138649,0.07364431752138649,False,,29777,25015,2,1219,69
fix_A3,13,12,0.016169262535734613,0.016169262535734613,False,,29724,25045,2,1150,69
fix_A3,13,13,0.08140678851788866,0.08140678851788866,False,,30191,25015,2,582,69
fix_A3,13,14,0.0415916301451823,0.0415916301451823,False,,29737,25010,2,1334,69
fix_A3,13,15,0.06150109912226359,0.06150109912226359,False,,29704,25050,2,1114,69
fix_A3,13,16,0.0020962055915975286,0.0020962055915975286,False,,29705,25010,2,1205,69
fix_A3,13,17,0.0008303597682649003,0.0008303597682649003,False,,30189,25015,2,551,69
fix_A3,13,18,0.26089017937116593,0.26089017937116593,False,,29738,25015,2,1250,69
fix_A3,13,19,0.014021546046656275,0.014021546046656275,False,,29705,25000,2,1209,69
fix_A3,13,20,0.14075207145531546,0.14075207145531546,False,,29690,25010,2,1147,69
fix_A3,13,21,0.03856212941755502,0.03856212941755502,False,,29743,25010,2,1220,69
fix_A3,13,22,0.01123790210840085,0.01123790210840085,False,,30192,25010,2,569,69
fix_A3,13,23,0.06783546395712528,0.06783546395712528,False,,30171,25000,2,608,69
fix_A3,13,24,0.07455780726107177,0.07455780726107177,False,,29654,25010,2,1192,69
fix_A3,13,25,0.03146308089528926,0.03146308089528926,False,,29771,25025,2,1159,69
fix_A3,13,26,0.017098173076217787,0.017098173076217787,False,,29696,25005,2,1234,69
fix_A3,13,27,0.03553216554085805,0.03553216554085805,False,,29743,25015,2,1233,69
fix_A3,13,28,0.0029329712708330118,0.0029329712708330118,False,,29625,25000,2,1183,69
fix_A3,13,29,0.0064039633140387025,0.0064039633140387025,False,,29675,25075,2,1118,69
fix_A3,13,30,0.0003363697491453488,0.0003363697491453488,False,,30078,25015,2,507,69
fix_A3,14,1,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,2,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,3,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,4,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,5,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,6,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,7,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,8,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,9,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,10,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,11,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,12,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,13,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,14,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,15,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,16,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,17,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,18,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,19,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,20,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,21,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,22,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,23,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,24,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,25,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,26,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,27,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,28,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,29,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,14,30,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
fix_A3,15,1,0.00030748598780560573,0.00030748598780560573,False,,30228,25040,2,243,69
fix_A3,15,2,0.0003074859878056682,0.0003074859878056682,False,,30217,25160,2,228,69
fix_A3,15,3,0.0003075206196139998,0.0003075206196139998,False,,29570,25000,2,1110,69
fix_A3,15,4,0.0003074860098155627,0.0003074860098155627,False,,29853,25125,2,1119,69
fix_A3,15,5,0.00030748598780560524,0.00030748598780560524,False,,30180,25000,2,241,69
fix_A3,15,6,0.00030748598780561067,0.00030748598780561067,False,,30209,25060,2,243,69
fix_A3,15,7,0.0003074859878056076,0.0003074859878056076,False,,30288,25165,2,232,69
fix_A3,15,8,0.00030748598808091795,0.00030748598808091795,False,,30224,25030,2,285,69
fix_A3,15,9,0.0003074859878056741,0.0003074859878056741,False,,30157,25015,2,239,69
fix_A3,15,10,0.00030748598780560557,0.00030748598780560557,False,,30197,25020,2,232,69
fix_A3,15,11,0.0003074859878056156,0.0003074859878056156,False,,30207,25015,2,253,69
fix_A3,15,12,0.0003074859878073538,0.0003074859878073538,False,,30231,25070,2,229,69
fix_A3,15,13,0.0003074859878553238,0.0003074859878553238,False,,30264,25075,2,248,69
fix_A3,15,14,0.0003074859889516506,0.0003074859889516506,False,,30156,25005,2,239,69
fix_A3,15,15,0.0003074859878056614,0.0003074859878056614,False,,30188,25105,2,230,69
fix_A3,15,16,0.00030748613626598183,0.00030748613626598183,False,,30135,25095,2,225,69
fix_A3,15,17,0.000307485987805605,0.000307485987805605,False,,30143,25000,2,248,69
fix_A3,15,18,0.00030748598781721824,0.00030748598781721824,False,,30025,25145,2,1107,69
fix_A3,15,19,0.0003074859878056097,0.0003074859878056097,False,,30239,25040,2,267,69
fix_A3,15,20,0.00030748598780560703,0.00030748598780560703,False,,30254,25095,2,234,69
fix_A3,15,21,0.0003074859878064832,0.0003074859878064832,False,,30230,25035,2,261,69
fix_A3,15,22,0.00030748598780560665,0.00030748598780560665,False,,30335,25125,2,241,69
fix_A3,15,23,0.00030748598780560665,0.00030748598780560665,False,,30236,25075,2,236,69
fix_A3,15,24,0.0003074859878056054,0.0003074859878056054,False,,30211,25025,2,241,69
fix_A3,15,25,0.00030748598781348284,0.00030748598781348284,False,,30183,25000,2,318,69
fix_A3,15,26,0.0003074859878657732,0.0003074859878657732,False,,30118,25020,2,247,69
fix_A3,15,27,0.000307485989183275,0.000307485989183275,False,,30296,25100,2,257,69
fix_A3,15,28,0.00030748706437968437,0.00030748706437968437,False,,29905,25120,2,1118,69
fix_A3,15,29,0.0003074859878056062,0.0003074859878056062,False,,30221,25095,2,238,69
fix_A3,15,30,0.000307485987805609,0.000307485987805609,False,,30179,25030,2,226,69
fix_A3,16,1,12.670505811135614,-0.0007708745574668512,False,,29131,25070,2,200,69
fix_A3,16,2,12.67050581113591,0.0007731800932052553,False,,29136,25195,2,201,69
fix_A3,16,3,12.670505811135614,-0.0007712276407698058,False,,29007,25090,2,198,69
fix_A3,16,4,12.67050581113564,-0.0007681916493623477,False,,29457,25365,2,203,69
fix_A3,16,5,12.670505811135614,-0.0007717308367583556,False,,29027,25100,2,198,69
fix_A3,16,6,12.670505811135852,-0.0007706097165254984,False,,28969,25170,2,1081,69
fix_A3,16,7,12.670505811135614,-0.000770219067409659,False,,29104,25120,2,201,69
fix_A3,16,8,12.670505811135614,-0.000771302769394749,False,,29395,25145,2,204,69
fix_A3,16,9,12.670505811135554,0.0007728417735611972,False,,28853,25100,2,197,69
fix_A3,16,10,12.670505811135767,-0.000746068521489494,False,,28912,25070,2,198,69
fix_A3,16,11,12.670505811135605,0.0007909002761521139,False,,29029,25065,2,197,69
fix_A3,16,12,12.67050581113591,0.0007742633267889289,False,,29109,25185,2,201,69
fix_A3,16,13,12.670505811135554,0.0007725172416037943,False,,29111,25275,2,198,69
fix_A3,16,14,12.670505811135852,-0.0007703583418949083,False,,28876,25105,2,1081,69
fix_A3,16,15,12.670505811135554,0.0007712208582713416,False,,28972,25025,2,200,69
fix_A3,16,16,12.670505811135614,-0.0007704169004600071,False,,28998,25085,2,197,69
fix_A3,16,17,12.670505811135554,0.00077407156642297,False,,28922,25035,2,199,69
fix_A3,16,18,12.670505811135554,0.000772713291530148,False,,28669,25000,2,1079,69
fix_A3,16,19,12.670505811135856,-0.0007710676582902278,False,,29012,25020,2,202,69
fix_A3,16,20,12.670505811135575,0.0007581458554562008,False,,29161,25275,2,197,69
fix_A3,16,21,12.67050581113591,0.0007740764465183218,False,,29181,25270,2,200,69
fix_A3,16,22,12.670505811135653,-0.0007528609332144072,False,,29377,25380,2,202,69
fix_A3,16,23,12.670505811135614,-0.0007722776502589305,False,,29250,25190,2,201,69
fix_A3,16,24,12.670505811135852,-0.0007717110692966904,False,,29050,25025,2,200,69
fix_A3,16,25,12.67050581113591,0.0007729631884163777,False,,28967,25000,2,201,69
fix_A3,16,26,12.67050581113591,0.0007748503623548952,False,,28927,25100,2,197,69
fix_A3,16,27,12.670505811135554,0.0007758641020844973,False,,28931,25110,2,1084,69
fix_A3,16,28,12.670505811135614,-0.0007716380821751814,False,,29216,25185,2,201,69
fix_A3,16,29,12.670505811135554,0.0007750155407768003,False,,29005,25175,2,200,69
fix_A3,16,30,12.670505811135614,-0.0007709625064692895,False,,29182,25100,2,202,69
fix_A3,17,1,0.3979090891439441,0.3979090891439441,True,,1987,1510,2,106,69
fix_A3,17,2,0.3979683763840036,0.3979683763840036,True,,7347,6405,2,1007,69
fix_A3,17,3,0.3979726912105228,0.3979726912105228,True,,1799,1345,2,105,69
fix_A3,17,4,0.397902685695966,0.397902685695966,True,,2244,1715,2,107,69
fix_A3,17,5,0.39793814659612536,0.39793814659612536,True,,2545,1965,2,108,69
fix_A3,17,6,0.39790801395825426,0.39790801395825426,True,,2455,1890,2,108,69
fix_A3,17,7,0.3979026063084188,0.3979026063084188,True,,2817,2200,2,109,69
fix_A3,17,8,0.39798900382494296,0.39798900382494296,True,,2436,1890,2,108,69
fix_A3,17,9,0.39795857562134174,0.39795857562134174,True,,2289,1750,2,107,69
fix_A3,17,10,0.39799643162486475,0.39799643162486475,True,,2204,1695,2,107,69
fix_A3,17,11,0.39790170722779905,0.39790170722779905,True,,7730,6645,2,1008,69
fix_A3,17,12,0.3979860461784117,0.3979860461784117,True,,2709,2100,2,109,69
fix_A3,17,13,0.3979768515700375,0.3979768515700375,True,,2477,1915,2,108,69
fix_A3,17,14,0.3978875761950782,0.3978875761950782,True,,2789,2175,2,109,69
fix_A3,17,15,0.3979616327876201,0.3979616327876201,True,,1904,1440,2,105,69
fix_A3,17,16,0.3979013624753378,0.3979013624753378,True,,2703,2095,2,109,69
fix_A3,17,17,0.39790736737701415,0.39790736737701415,True,,2466,1900,2,108,69
fix_A3,17,18,0.3979639241739985,0.3979639241739985,True,,2445,1905,2,108,69
fix_A3,17,19,0.39794563574520936,0.39794563574520936,True,,7692,6630,2,1008,69
fix_A3,17,20,0.3979784000800155,0.3979784000800155,True,,2678,2085,2,108,69
fix_A3,17,21,0.39791561468123327,0.39791561468123327,True,,2120,1605,2,106,69
fix_A3,17,22,0.3979370338750172,0.3979370338750172,True,,2281,1745,2,107,69
fix_A3,17,23,0.3978951685245846,0.3978951685245846,True,,2838,2240,2,108,69
fix_A3,17,24,0.3979000724913302,0.3979000724913302,True,,2205,1695,2,106,69
fix_A3,17,25,0.3979219299091703,0.3979219299091703,True,,7432,6425,2,1007,69
fix_A3,17,26,0.3978932627733105,0.3978932627733105,True,,7148,6175,2,1006,69
fix_A3,17,27,0.3979605426927826,0.3979605426927826,True,,2573,1980,2,108,69
fix_A3,17,28,0.3979842355327907,0.3979842355327907,True,,7768,6705,2,1008,69
fix_A3,17,29,0.3979307688382345,0.3979307688382345,True,,2059,1570,2,106,69
fix_A3,17,30,0.39796674475033456,0.39796674475033456,True,,6980,6040,2,1005,69
fix_A3,18,1,2.999999999999979,2.999999999999979,True,,8228,6735,2,132,69
fix_A3,18,2,2.9999999999999796,2.9999999999999796,True,,8008,6550,2,132,69
fix_A3,18,3,2.9999999999999996,2.9999999999999996,True,,7362,5995,2,129,69
fix_A3,18,4,2.9999999999999827,2.9999999999999827,True,,13334,11255,2,1033,69
fix_A3,18,5,3.0,3.0,True,,8125,6630,2,133,69
fix_A3,18,6,2.999999999999986,2.999999999999986,True,,8176,6650,2,133,69
fix_A3,18,7,2.999999999999995,2.999999999999995,True,,8443,6905,2,133,69
fix_A3,18,8,2.999999999999959,2.999999999999959,True,,8011,6525,2,133,69
fix_A3,18,9,2.999999999999961,2.999999999999961,True,,8005,6510,2,132,69
fix_A3,18,10,2.9999999999999987,2.9999999999999987,True,,8455,6940,2,132,69
fix_A3,18,11,2.9999999999999756,2.9999999999999756,True,,7740,6290,2,130,69
fix_A3,18,12,2.9999999999999574,2.9999999999999574,True,,8156,6640,2,133,69
fix_A3,18,13,2.999999999999986,2.999999999999986,True,,8260,6735,2,132,69
fix_A3,18,14,2.9999999999999583,2.9999999999999583,True,,13506,11485,2,1033,69
fix_A3,18,15,2.999999999999986,2.999999999999986,True,,8314,6775,2,135,69
fix_A3,18,16,2.9999999999999636,2.9999999999999636,True,,8602,7005,2,137,69
fix_A3,18,17,2.999999999999988,2.999999999999988,True,,8327,6845,2,131,69
fix_A3,18,18,2.9999999999999885,2.9999999999999885,True,,8449,6900,2,134,69
fix_A3,18,19,2.9999999999999782,2.9999999999999782,True,,8019,6525,2,133,69
fix_A3,18,20,2.9999999999999947,2.9999999999999947,True,,7782,6320,2,131,69
fix_A3,18,21,2.999999999999992,2.999999999999992,True,,12913,10950,2,1030,69
fix_A3,18,22,2.9999999999999822,2.9999999999999822,True,,7530,6115,2,131,69
fix_A3,18,23,2.9999999999999876,2.9999999999999876,True,,13226,11195,2,1031,69
fix_A3,18,24,2.999999999999993,2.999999999999993,True,,8394,6850,2,134,69
fix_A3,18,25,2.999999999999987,2.999999999999987,True,,8401,6905,2,131,69
fix_A3,18,26,2.999999999999995,2.999999999999995,True,,8027,6530,2,133,69
fix_A3,18,27,2.9999999999999862,2.9999999999999862,True,,7620,6205,2,131,69
fix_A3,18,28,2.999999999999994,2.999999999999994,True,,8073,6625,2,131,69
fix_A3,18,29,2.9999999999999423,2.9999999999999423,True,,7868,6390,2,133,69
fix_A3,18,30,2.999999999999993,2.999999999999993,True,,7934,6470,2,133,69
fix_A3,19,1,-3.8624007246525327,-3.8624007246525327,True,,1871,1400,2,105,69
fix_A3,19,2,-3.8607432597523705,-3.8607432597523705,True,,2233,1710,2,107,69
fix_A3,19,3,-3.861611538597997,-3.861611538597997,True,,4612,4090,1,818,0
fix_A3,19,4,-3.862475138997225,-3.862475138997225,True,,1983,1765,1,353,0
fix_A3,19,5,-3.860319409002446,-3.860319409002446,True,,2108,1635,2,105,69
fix_A3,19,6,-3.86037290926207,-3.86037290926207,True,,1362,990,2,103,69
fix_A3,19,7,-3.8616545486560243,-3.8616545486560243,True,,5478,4900,1,980,0
fix_A3,19,8,-3.862622296502872,-3.862622296502872,True,,2469,1910,2,108,69
fix_A3,19,9,-3.861093353716268,-3.861093353716268,True,,1762,1310,2,105,69
fix_A3,19,10,-3.860519222904485,-3.860519222904485,True,,1903,1435,2,105,69
fix_A3,19,11,-3.8627182889668177,-3.8627182889668177,True,,3837,3425,1,685,0
fix_A3,19,12,-3.8609929698012504,-3.8609929698012504,True,,1770,1325,2,105,69
fix_A3,19,13,-3.861610744635389,-3.861610744635389,True,,1735,1290,2,104,69
fix_A3,19,14,-3.860550906137888,-3.860550906137888,True,,2031,1545,2,106,69
fix_A3,19,15,-3.8604373824375076,-3.8604373824375076,True,,6666,5780,2,1004,69
fix_A3,19,16,-3.862221828679292,-3.862221828679292,True,,1258,1135,1,227,0
fix_A3,19,17,-3.8623356167371705,-3.8623356167371705,True,,2187,1935,1,387,0
fix_A3,19,18,-3.860390403201934,-3.860390403201934,True,,1775,1325,2,105,69
fix_A3,19,19,-3.8608433973682184,-3.8608433973682184,True,,2317,1770,2,107,69
fix_A3,19,20,-3.8601368976392534,-3.8601368976392534,True,,1508,1110,2,104,69
fix_A3,19,21,-3.86190386157131,-3.86190386157131,True,,1693,1255,2,104,69
fix_A3,19,22,-3.860295198357024,-3.860295198357024,True,,2113,1610,2,106,69
fix_A3,19,23,-3.8605979150118443,-3.8605979150118443,True,,2018,1530,2,106,69
fix_A3,19,24,-3.860605825093893,-3.860605825093893,True,,2210,1690,2,107,69
fix_A3,19,25,-3.860083061360135,-3.860083061360135,True,,1025,880,1,176,0
fix_A3,19,26,-3.862333696306143,-3.862333696306143,True,,3854,3460,1,692,0
fix_A3,19,27,-3.86106772380971,-3.86106772380971,True,,2019,1525,2,106,69
fix_A3,19,28,-3.861188507150512,-3.861188507150512,True,,6786,5840,2,1005,69
fix_A3,19,29,-3.8608438991764897,-3.8608438991764897,True,,2012,1525,2,106,69
fix_A3,19,30,-3.8610438565118237,-3.8610438565118237,True,,7019,6075,2,1005,69
fix_A3,20,1,-3.32013797509211,-3.32013797509211,True,,8661,7390,2,1012,69
fix_A3,20,2,-3.320544471970148,-3.320544471970148,True,,4027,3210,2,114,69
fix_A3,20,3,-3.3200116098677612,-3.3200116098677612,True,,3895,3090,2,114,69
fix_A3,20,4,-3.3201368751305558,-3.3201368751305558,True,,9243,7900,2,1014,69
fix_A3,20,5,-3.320420219370958,-3.320420219370958,True,,3954,3130,2,114,69
fix_A3,20,6,-3.3203660560050388,-3.3203660560050388,True,,3656,2920,2,112,69
fix_A3,20,7,-3.320196030993781,-3.320196030993781,True,,9140,7810,2,1014,69
fix_A3,20,8,-3.320217242071503,-3.320217242071503,True,,3247,2550,2,111,69
fix_A3,20,9,-3.3201606704039683,-3.3201606704039683,True,,3997,3180,2,114,69
fix_A3,20,10,-3.3208968918623607,-3.3208968918623607,True,,3360,2655,2,112,69
fix_A3,20,11,-3.320481378404463,-3.320481378404463,True,,3637,2905,2,112,69
fix_A3,20,12,-3.3207335299419745,-3.3207335299419745,True,,4307,3465,2,115,69
fix_A3,20,13,-3.320079209463011,-3.320079209463011,True,,3437,2710,2,112,69
fix_A3,20,14,-3.3202757069137308,-3.3202757069137308,True,,3681,2905,2,113,69
fix_A3,20,15,-3.320348249962934,-3.320348249962934,True,,12056,10125,2,142,69
fix_A3,20,16,-3.3200898809078616,-3.3200898809078616,True,,3633,2930,2,111,69
fix_A3,20,17,-3.320341675367942,-3.320341675367942,True,,3842,3045,2,113,69
fix_A3,20,18,-3.203102050264328,-3.203102050264328,False,,30001,25035,2,261,69
fix_A3,20,19,-3.3202219754018008,-3.3202219754018008,True,,5285,4250,2,119,70
fix_A3,20,20,-3.321449967396817,-3.321449967396817,True,,4269,3395,2,116,69
fix_A3,20,21,-3.3202882170576893,-3.3202882170576893,True,,4089,3250,2,115,69
fix_A3,20,22,-3.3201406949933223,-3.3201406949933223,True,,3859,3055,2,114,69
fix_A3,20,23,-3.320142323168086,-3.320142323168086,True,,2769,2150,2,109,69
fix_A3,20,24,-3.320289418349015,-3.320289418349015,True,,5067,4070,2,119,69
fix_A3,20,25,-3.320219729447419,-3.320219729447419,True,,3699,2920,2,113,69
fix_A3,20,26,-3.320170732616964,-3.320170732616964,True,,3404,2690,2,112,69
fix_A3,20,27,-3.3201705142960583,-3.3201705142960583,True,,3656,2895,2,113,69
fix_A3,20,28,-3.32043418392181,-3.32043418392181,True,,8756,7475,2,1012,70
fix_A3,20,29,-3.321065715231664,-3.321065715231664,True,,3851,3050,2,114,69
fix_A3,20,30,-3.320184043973167,-3.320184043973167,True,,4453,3555,2,117,69
fix_A3,21,1,-10.15319967905823,-10.15319967905823,False,,30079,25340,2,229,72
fix_A3,21,2,-10.15319967905823,-10.15319967905823,False,,29729,25045,2,1120,73
fix_A3,21,3,-10.15319967905823,-10.15319967905823,False,,29571,25155,2,1102,70
fix_A3,21,4,-10.153199679058229,-10.153199679058229,False,,29430,25030,2,1103,69
fix_A3,21,5,-10.153199679058229,-10.153199679058229,False,,29915,25320,2,1107,73
fix_A3,21,6,-10.153199679058229,-10.153199679058229,False,,29842,25155,2,1112,71
fix_A3,21,7,-10.15319967905823,-10.15319967905823,False,,29913,25175,2,229,72
fix_A3,21,8,-10.153199679058229,-10.153199679058229,False,,29613,25125,2,1104,73
fix_A3,21,9,-10.153199679058229,-10.153199679058229,False,,29649,25015,2,1116,70
fix_A3,21,10,-10.153199679058229,-10.153199679058229,False,,29664,25130,2,1107,70
fix_A3,21,11,-10.153199679058229,-10.153199679058229,False,,29769,25150,2,218,70
fix_A3,21,12,-10.153199679058229,-10.153199679058229,False,,29689,25130,2,1108,74
fix_A3,21,13,-10.153199679058229,-10.153199679058229,False,,29616,25130,2,1098,70
fix_A3,21,14,-10.15319967905823,-10.15319967905823,False,,29744,25245,2,1105,72
fix_A3,21,15,-10.15319967905823,-10.15319967905823,False,,29866,25110,2,230,73
fix_A3,21,16,-10.15319967905823,-10.15319967905823,False,,29908,25100,2,232,72
fix_A3,21,17,-10.153199679058229,-10.153199679058229,False,,29859,25180,2,227,75
fix_A3,21,18,-10.153199679058229,-10.153199679058229,False,,29605,25045,2,221,70
fix_A3,21,19,-10.15319967905823,-10.15319967905823,False,,29774,25110,2,222,73
fix_A3,21,20,-10.15319967905823,-10.15319967905823,False,,29687,25145,2,218,73
fix_A3,21,21,-10.153199679058229,-10.153199679058229,False,,29516,25170,2,1100,74
fix_A3,21,22,-10.153199679058229,-10.153199679058229,False,,29569,25010,2,1101,71
fix_A3,21,23,-10.153199679058229,-10.153199679058229,False,,29409,25000,2,1098,72
fix_A3,21,24,-10.15319967905823,-10.15319967905823,False,,29871,25110,2,237,72
fix_A3,21,25,-10.153199679058227,-10.153199679058227,False,,29854,25140,2,1112,72
fix_A3,21,26,-10.153199679058229,-10.153199679058229,False,,29756,25195,2,1106,69
fix_A3,21,27,-10.15319967905823,-10.15319967905823,False,,30081,25240,2,225,71
fix_A3,21,28,-10.15319967905823,-10.15319967905823,False,,29726,25095,2,221,74
fix_A3,21,29,-10.15319967905823,-10.15319967905823,False,,29405,25005,2,1102,71
fix_A3,21,30,-10.153199679058229,-10.153199679058229,False,,29728,25140,2,221,72
fix_A3,22,1,-10.402903023715641,-10.402903023715641,True,,5892,4755,2,122,71
fix_A3,22,2,-10.402919213519153,-10.402919213519153,True,,7102,5795,2,127,70
fix_A3,22,3,-10.402910266566671,-10.402910266566671,True,,12937,11100,2,1029,72
fix_A3,22,4,-10.402909700782802,-10.402909700782802,True,,11826,10210,2,1023,70
fix_A3,22,5,-10.402911114784994,-10.402911114784994,True,,8270,6770,2,132,72
fix_A3,22,6,-10.402927686061004,-10.402927686061004,True,,6261,5105,2,123,73
fix_A3,22,7,-10.402903593135846,-10.402903593135846,True,,7174,5890,2,126,72
fix_A3,22,8,-10.402928419227713,-10.402928419227713,True,,6244,5085,2,123,70
fix_A3,22,9,-10.402903464620081,-10.402903464620081,True,,13583,11550,2,1034,72
fix_A3,22,10,-10.402904266461855,-10.402904266461855,True,,11197,9545,2,1024,71
fix_A3,22,11,-10.402928157970415,-10.402928157970415,True,,9023,7530,2,131,70
fix_A3,22,12,-10.402920050987532,-10.402920050987532,True,,12571,10710,2,1029,70
fix_A3,22,13,-10.40291243128025,-10.40291243128025,True,,7554,6145,2,130,70
fix_A3,22,14,-10.402903893409528,-10.402903893409528,True,,13495,11615,2,1029,71
fix_A3,22,15,-10.402902203769848,-10.402902203769848,True,,9949,8270,2,136,70
fix_A3,22,16,-10.402922874615431,-10.402922874615431,True,,8403,6885,2,132,70
fix_A3,22,17,-10.402906046638694,-10.402906046638694,True,,7089,5760,2,127,73
fix_A3,22,18,-10.402913721865085,-10.402913721865085,True,,9460,7875,2,134,71
fix_A3,22,19,-10.402901869775363,-10.402901869775363,True,,6443,5315,2,122,69
fix_A3,22,20,-10.402904817022026,-10.402904817022026,True,,6411,5225,2,124,71
fix_A3,22,21,-10.402919299067223,-10.402919299067223,True,,6614,5365,2,126,73
fix_A3,22,22,-10.402909477882517,-10.402909477882517,True,,6597,5415,2,124,70
fix_A3,22,23,-10.40291369341588,-10.40291369341588,True,,5918,4780,2,122,73
fix_A3,22,24,-10.402915776554545,-10.402915776554545,True,,9592,7980,2,134,72
fix_A3,22,25,-10.402918265798785,-10.402918265798785,True,,7425,6070,2,128,72
fix_A3,22,26,-10.402905283286401,-10.402905283286401,True,,9321,7775,2,132,71
fix_A3,22,27,-10.402906387738659,-10.402906387738659,True,,6290,5150,2,122,74
fix_A3,22,28,-10.402906048799647,-10.402906048799647,True,,10689,8880,2,139,71
fix_A3,22,29,-10.402913087428544,-10.402913087428544,True,,13106,11195,2,1030,72
fix_A3,22,30,-10.40290019324719,-10.40290019324719,True,,17275,14780,2,1045,69
fix_A3,23,1,-10.536401074229872,-10.536401074229872,True,,7655,6240,2,130,70
fix_A3,23,2,-10.536404651123286,-10.536404651123286,True,,12148,10345,2,1027,70
fix_A3,23,3,-10.536406370508288,-10.536406370508288,True,,12717,10855,2,1030,72
fix_A3,23,4,-10.53640049423287,-10.53640049423287,True,,12737,10885,2,1028,73
fix_A3,23,5,-10.536405249408215,-10.536405249408215,True,,7472,6145,2,127,71
fix_A3,23,6,-10.53640043816955,-10.53640043816955,True,,7197,5850,2,129,71
fix_A3,23,7,-10.536404065965792,-10.536404065965792,True,,12175,10405,2,1027,71
fix_A3,23,8,-10.536404460510848,-10.536404460510848,True,,7349,5970,2,129,71
fix_A3,23,9,-10.536400124882686,-10.536400124882686,True,,6654,5420,2,125,70
fix_A3,23,10,-10.536404003439046,-10.536404003439046,True,,14604,12425,2,1036,74
fix_A3,23,11,-10.536401511570054,-10.536401511570054,True,,13455,11505,2,1031,71
fix_A3,23,12,-10.53640582491106,-10.53640582491106,True,,12079,10265,2,1027,70
fix_A3,23,13,-10.53640118196995,-10.53640118196995,True,,13332,11350,2,1031,73
fix_A3,23,14,-10.536407082543915,-10.536407082543915,True,,13751,11785,2,1031,75
fix_A3,23,15,-10.536406709865497,-10.536406709865497,True,,12339,10470,2,1029,72
